chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
X	8721647	8721677	3	WBGene00006587	-	0.003	False	0.0215526315789	3.0
X	13665626	13665677	15	WBGene00000308	+	0.0	True	0.0	15.0
II	14801347	14801393	5	WBGene00045372	-	0.165	False	0.294411764706	5.0
V	14028531	14028604	20	WBGene00014511	-	0.0	True	0.0	19.0
I	2875513	2875545	2	WBGene00004412	-	0.19	False	0.326226415094	2.0
III	2679440	2679480	2	WBGene00002915	+	0.01	False	0.0505555555556	2.0
IV	12782065	12782179	7	WBGene00014631	+	0.616	False	0.779109589041	4.0
IV	12786207	12786242	4	WBGene00014632	+	0.158	False	0.285655629139	4.0
IV	12787137	12787251	7	WBGene00014633	+	0.583	False	0.747225352113	4.0
II	7171883	7171945	17	WBGene00045091	+	0.0	True	0.0	17.0
V	14468629	14468702	20	WBGene00014317	-	0.0	True	0.0	19.0
IV	12416941	12417018	5	WBGene00014315	-	0.24	False	0.397090909091	5.0
IV	14822577	14822605	3	WBGene00013311	-	0.0	True	0.0	3.0
II	9967351	9967388	4	WBGene00011273	-	0.001	False	0.01092	4.0
II	9968006	9968033	2	WBGene00011273	-	0.756	False	0.85995	2.0
X	3151409	3151456	2	WBGene00015791	-	0.066	False	0.158052631579	2.0
X	13038959	13039005	5	WBGene00014297	-	0.668	False	0.798909090909	5.0
X	13039006	13039043	2	WBGene00014297	-	1.0	False	1.0	2.0
X	5353160	5353202	2	WBGene00003990	-	0.39	False	0.563242105263	2.0
X	5353230	5353273	2	WBGene00003990	-	0.39	False	0.563242105263	2.0
X	8156177	8156254	6	WBGene00023008	+	0.4	False	0.568285714286	5.0
III	8650380	8650454	6	WBGene00023002	-	0.805	False	0.893353658537	4.0
V	11412250	11412289	6	WBGene00014422	-	0.015	False	0.063	6.0
III	6943294	6943334	2	WBGene00004133	-	0.046	False	0.1308125	2.0
I	3788699	3788728	2	WBGene00004425	+	0.051	False	0.1365	2.0
V	4648058	4648093	2	WBGene00018297	-	0.099	False	0.209511627907	2.0
X	1880809	1880890	7	WBGene00023185	-	0.985	False	1.0	4.0
IV	14889021	14889059	2	WBGene00014594	-	1.0	False	1.0	2.0
X	12890284	12890314	2	WBGene00014417	-	0.644	False	0.795529411765	2.0
II	11334012	11334054	6	WBGene00008179	-	0.066	False	0.158052631579	6.0
V	10771226	10771259	2	WBGene00003923	+	0.065	False	0.158052631579	2.0
IV	67002	67057	5	WBGene00023131	+	0.161	False	0.289164473684	5.0
X	6292277	6292319	6	WBGene00023133	-	0.082	False	0.188117647059	6.0
X	6286354	6286401	6	WBGene00023132	+	0.095	False	0.209153225806	6.0
IV	1711069	1711091	2	WBGene00019537	+	0.056	False	0.144083333333	2.0
X	16042607	16042654	2	WBGene00008104	-	0.562	False	0.727137440758	2.0
III	8109677	8109728	15	WBGene00022924	+	0.0	True	0.0	15.0
I	2688947	2689028	3	WBGene00044927	+	1.0	False	1.0	2.0
I	2689032	2689056	2	WBGene00044927	+	1.0	False	1.0	2.0
X	14476867	14476944	6	WBGene00045133	+	0.323	False	0.4845	5.0
IV	14825957	14825989	2	WBGene00004487	+	0.234	False	0.389524390244	2.0
V	14267573	14267646	19	WBGene00014370	+	0.0	True	0.0	18.0
X	12889974	12890024	15	WBGene00014416	+	0.0	True	0.0	15.0
X	12938178	12938217	4	WBGene00010430	+	0.344	False	0.510391304348	4.0
V	7827304	7827351	2	WBGene00003242	+	0.007	False	0.03675	2.0
II	4872164	4872191	3	WBGene00000649	-	0.006	False	0.0334285714286	3.0
IV	5334711	5334789	3	WBGene00023166	+	0.544	False	0.7111	3.0
III	8639378	8639429	15	WBGene00022998	+	0.0	True	0.0	15.0
V	6401427	6401460	4	WBGene00019017	-	0.0	True	0.0	4.0
I	12198628	12198668	7	WBGene00013993	+	0.007	False	0.03675	7.0
IV	5886609	5886644	2	WBGene00019154	+	0.035	False	0.115120481928	2.0
IV	144007	144057	8	WBGene00023019	+	0.018	False	0.0744545454545	8.0
I	12968244	12968267	2	WBGene00003948	-	0.051	False	0.1365	2.0
I	7866407	7866436	2	WBGene00011232	+	0.019	False	0.0774179104478	2.0
X	16298374	16298417	6	WBGene00014493	+	0.042	False	0.124630434783	6.0
IV	9444641	9444752	12	WBGene00014366	+	0.004	False	0.0266341463415	9.0
X	16300096	16300139	6	WBGene00014495	+	0.038	False	0.11924137931	6.0
X	12661211	12661250	4	WBGene00009527	+	0.217	False	0.365685185185	4.0
V	8235457	8235505	11	WBGene00022933	-	0.005	False	0.0310227272727	11.0
V	9090932	9090979	3	WBGene00044923	+	0.091	False	0.203631147541	3.0
IV	14013804	14013846	6	WBGene00014563	-	0.067	False	0.159052173913	6.0
V	8230205	8230258	7	WBGene00022934	-	0.039	False	0.119629213483	7.0
IV	9495628	9495657	7	WBGene00014692	-	0.002	False	0.0176129032258	7.0
X	4526198	4526222	2	WBGene00003963	+	0.356	False	0.522516129032	2.0
I	112192	112229	2	WBGene00004418	+	0.086	False	0.194033057851	2.0
X	11757830	11757888	5	WBGene00014286	-	0.404	False	0.568285714286	4.0
II	11965357	11965397	2	WBGene00004271	-	0.057	False	0.144083333333	2.0
I	6136629	6136678	11	WBGene00023073	+	0.003	False	0.0215526315789	11.0
X	16590412	16590452	8	WBGene00023075	+	0.002	False	0.0176129032258	8.0
X	16590946	16590985	6	WBGene00023077	-	0.013	False	0.05915	6.0
X	9091306	9091348	4	WBGene00023079	+	0.359	False	0.524101604278	4.0
X	14115716	14115766	8	WBGene00014354	+	0.015	False	0.063	8.0
IV	3552188	3552262	6	WBGene00022894	-	0.834	False	0.910728	4.0
X	9024412	9024454	4	WBGene00023149	-	0.274	False	0.4368	4.0
V	14097475	14097507	2	WBGene00044965	-	0.544	False	0.7111	2.0
I	108876	108912	3	WBGene00004274	-	0.002	False	0.0176129032258	3.0
IV	15039387	15039411	2	WBGene00012768	+	0.037	False	0.117453488372	2.0
V	11174789	11174835	5	WBGene00014521	-	0.625	False	0.779109589041	5.0
V	11174836	11174873	2	WBGene00014521	-	1.0	False	1.0	2.0
X	3697775	3697832	9	WBGene00022905	+	0.014	False	0.0606666666667	9.0
III	4753047	4753072	2	WBGene00004469	-	0.12	False	0.232340425532	2.0
I	5584761	5584784	2	WBGene00006508	-	0.006	False	0.0334285714286	2.0
I	6220403	6220429	2	WBGene00004486	-	0.093	False	0.206414634146	2.0
V	9086917	9086964	3	WBGene00194993	-	0.085	False	0.193375	3.0
IV	3386809	3386843	2	WBGene00015248	+	0.1	False	0.21	2.0
IV	2655105	2655185	3	WBGene00194996	-	1.0	False	1.0	2.0
IV	7316732	7316792	2	WBGene00194997	+	0.995	False	1.0	2.0
IV	7316813	7316841	2	WBGene00194997	+	0.995	False	1.0	2.0
X	15146566	15146608	7	WBGene00012350	-	0.003	False	0.0215526315789	7.0
V	15554029	15554104	4	WBGene00014351	+	0.353	False	0.520913513514	4.0
I	4446308	4446337	2	WBGene00001231	+	0.033	False	0.1126125	2.0
X	16299426	16299469	6	WBGene00014494	+	0.037	False	0.117453488372	6.0
IV	9464529	9464558	7	WBGene00014367	-	0.032	False	0.110582278481	7.0
IV	9464558	9464638	3	WBGene00014367	-	1.0	False	1.0	2.0
X	16300622	16300665	6	WBGene00014496	+	0.037	False	0.117453488372	6.0
V	16592236	16592313	5	WBGene00014499	-	0.268	False	0.4355	5.0
X	487849	487893	4	WBGene00023034	+	0.279	False	0.4368	4.0
III	6056298	6056346	6	WBGene00023037	-	0.031	False	0.1085	6.0
X	16441145	16441222	6	WBGene00023032	+	0.395	False	0.564581151832	5.0
II	11731158	11731188	2	WBGene00000114	+	0.147	False	0.26754	2.0
X	15742050	15742087	2	WBGene00014626	+	0.983	False	1.0	2.0
IV	12005597	12005671	6	WBGene00014625	-	0.829	False	0.908903614458	4.0
V	18412482	18412524	4	WBGene00014623	-	0.288	False	0.444203389831	4.0
III	5211255	5211316	6	WBGene00195016	+	0.01	False	0.0505555555556	5.0
III	5211494	5211529	2	WBGene00195016	+	1.0	False	1.0	2.0
III	5031407	5031442	2	WBGene00195017	-	0.727	False	0.837430379747	2.0
III	5031636	5031669	2	WBGene00195017	-	0.727	False	0.837430379747	2.0
