chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
III	12978257	12978289	2	WBGene00006728	-	0.26	False	0.404810126582	2.0
V	9327468	9327493	2	WBGene00019465	-	0.021	False	0.0724205607477	2.0
III	5943766	5943792	3	WBGene00006727	+	0.001	True	0.00636206896552	3.0
X	9160565	9160600	2	WBGene00006479	+	0.124	False	0.223745721271	2.0
V	4413528	4413583	3	WBGene00001714	-	0.041	False	0.106542253521	3.0
X	16380681	16380705	2	WBGene00002280	-	0.981	False	1.0	2.0
X	16380718	16380742	2	WBGene00002280	-	0.981	False	1.0	2.0
X	16380785	16380816	7	WBGene00002280	-	0.0	True	0.0	7.0
X	16380846	16380877	4	WBGene00002280	-	0.007	False	0.0313090909091	4.0
X	16380910	16380934	2	WBGene00002280	-	0.981	False	1.0	2.0
X	16381397	16381421	2	WBGene00002280	-	0.981	False	1.0	2.0
X	6535143	6535174	2	WBGene00017691	-	0.228	False	0.366588235294	2.0
III	6463005	6463036	3	WBGene00001005	-	0.045	False	0.112959183673	3.0
X	5484474	5484506	2	WBGene00001006	+	0.043	False	0.108678082192	2.0
X	8050892	8050919	3	WBGene00001000	-	0.022	False	0.0748202764977	3.0
X	8051394	8051421	2	WBGene00001000	-	0.461	False	0.611902877698	2.0
III	1625769	1625798	2	WBGene00002025	+	0.309	False	0.453363817097	2.0
IV	8378007	8378042	4	WBGene00017075	-	0.0	True	0.0	4.0
IV	6974558	6974589	3	WBGene00003992	-	0.003	False	0.015928057554	3.0
IV	8857097	8857121	2	WBGene00001132	+	0.102	False	0.19654308094	2.0
II	9329469	9329500	2	WBGene00001134	+	0.017	False	0.0615	2.0
V	13129484	13129511	2	WBGene00001137	-	0.153	False	0.26568	2.0
V	12353063	12353129	3	WBGene00005018	+	0.989	False	1.0	2.0
V	12354136	12354219	9	WBGene00005018	+	0.001	True	0.00636206896552	5.0
III	8890082	8890108	2	WBGene00014022	+	0.076	False	0.160251428571	2.0
V	14277574	14277607	2	WBGene00014371	+	0.26	False	0.404810126582	2.0
III	13411360	13411404	4	WBGene00014376	-	0.344	False	0.492955339806	4.0
V	11076952	11077003	3	WBGene00000064	-	0.007	False	0.0313090909091	3.0
V	11071716	11071776	5	WBGene00000065	-	0.298	False	0.442503018109	4.0
V	11071840	11071891	6	WBGene00000065	-	0.001	True	0.00636206896552	6.0
V	11071954	11072030	11	WBGene00000065	-	0.0	True	0.0	10.0
V	11072802	11072885	2	WBGene00000065	-	1.0	False	1.0	2.0
X	4962967	4962996	2	WBGene00000066	+	1.0	False	1.0	2.0
X	4963031	4963092	5	WBGene00000066	+	0.569	False	0.717815384615	4.0
X	4963185	4963210	3	WBGene00000066	+	0.993	False	1.0	3.0
X	4963220	4963273	3	WBGene00000066	+	0.993	False	1.0	3.0
X	4963432	4963462	2	WBGene00000066	+	1.0	False	1.0	2.0
X	4964056	4964101	6	WBGene00000066	+	0.01	False	0.0412290502793	6.0
X	4964339	4964401	11	WBGene00000066	+	0.0	True	0.0	10.0
V	11081698	11081731	2	WBGene00000063	+	1.0	False	1.0	2.0
V	11081893	11081947	3	WBGene00000063	+	0.695	False	0.825942028986	3.0
V	11082207	11082250	5	WBGene00000063	+	0.008	False	0.0345263157895	5.0
V	11082357	11082405	4	WBGene00000063	+	0.127	False	0.227490291262	4.0
III	2494091	2494133	2	WBGene00021847	+	0.171	False	0.290110344828	2.0
X	3793593	3793618	3	WBGene00023026	-	0.597	False	0.742978077572	3.0
I	5843084	5843118	3	WBGene00023024	-	0.348	False	0.496758220503	3.0
IV	15187343	15187377	2	WBGene00014570	+	0.675	False	0.80737439222	2.0
X	13284768	13284812	2	WBGene00014480	-	0.778	False	0.884690292758	2.0
X	17460395	17460431	2	WBGene00003369	+	0.257	False	0.402687898089	2.0
III	13346795	13346832	5	WBGene00009952	+	0.0	True	0.0	5.0
X	466764	466798	2	WBGene00018682	+	0.054	False	0.12855483871	2.0
X	14477578	14477620	2	WBGene00045117	+	0.669	False	0.8028	2.0
IV	9001315	9001345	6	WBGene00045116	-	0.002	False	0.0110149253731	6.0
V	11616779	11616813	2	WBGene00003762	+	0.112	False	0.208727272727	2.0
X	5022809	5022850	4	WBGene00023208	-	0.795	False	0.901244239631	4.0
X	5022857	5022899	2	WBGene00023208	-	1.0	False	1.0	2.0
III	6726995	6727027	2	WBGene00023201	-	0.596	False	0.742978077572	2.0
V	4310642	4310685	2	WBGene00023207	+	1.0	False	1.0	2.0
X	9373148	9373221	11	WBGene00022973	-	0.301	False	0.446060240964	8.0
IV	2497477	2497523	2	WBGene00022089	+	0.145	False	0.256004784689	2.0
IV	14863995	14864054	4	WBGene00045204	+	0.266	False	0.410686192469	4.0
II	3245930	3245970	3	WBGene00015913	-	0.012	False	0.0486593406593	3.0
II	13482404	13482453	2	WBGene00008448	+	0.298	False	0.442503018109	2.0
III	5228779	5228829	2	WBGene00000229	+	0.982	False	1.0	2.0
III	5229698	5229742	2	WBGene00000229	+	0.982	False	1.0	2.0
III	5230381	5230408	9	WBGene00000229	+	0.0	True	0.0	9.0
III	5230412	5230451	3	WBGene00000229	+	0.268	False	0.412910229645	3.0
X	5790273	5790305	2	WBGene00018515	+	0.039	False	0.105816176471	2.0
V	3701536	3701562	2	WBGene00021078	+	0.025	False	0.0809210526316	2.0
III	10209414	10209456	2	WBGene00011867	+	0.117	False	0.214258064516	2.0
IV	11860345	11860382	2	WBGene00002363	+	0.04	False	0.10618705036	2.0
I	12654506	12654567	6	WBGene00010419	+	0.0	True	0.0	4.0
I	572345	572380	8	WBGene00001725	-	0.0	True	0.0	8.0
I	574581	574628	3	WBGene00001725	-	0.216	False	0.351118942731	3.0
X	4921650	4921679	2	WBGene00003986	-	0.049	False	0.120139534884	2.0
IV	11325098	11325172	2	WBGene00001922	+	0.154	False	0.266788732394	2.0
III	2503534	2503576	4	WBGene00021852	-	0.0	True	0.0	4.0
V	6393851	6393879	6	WBGene00001581	-	0.0	True	0.0	6.0
V	6394386	6394418	2	WBGene00001581	-	0.666	False	0.8028	2.0
X	14743702	14743735	3	WBGene00050939	-	0.161	False	0.274406466513	3.0
II	10303101	10303128	2	WBGene00006918	-	0.085	False	0.17425	2.0
I	5609476	5609508	4	WBGene00006919	-	0.002	False	0.0110149253731	4.0
II	7878177	7878204	2	WBGene00006913	-	0.39	False	0.536353159851	2.0
II	7878207	7878232	2	WBGene00006913	-	0.39	False	0.536353159851	2.0
III	9781940	9781976	5	WBGene00006910	+	0.0	True	0.0	5.0
III	9782777	9782833	3	WBGene00006911	+	0.41	False	0.556213235294	3.0
III	9782833	9782856	2	WBGene00006911	+	0.993	False	1.0	2.0
III	9782978	9783020	5	WBGene00006911	+	0.002	False	0.0110149253731	5.0
III	12914854	12914886	2	WBGene00001457	+	0.074	False	0.157383285303	2.0
X	13765725	13765752	2	WBGene00010117	-	0.159	False	0.272888372093	2.0
IV	7983484	7983514	2	WBGene00000183	+	0.807	False	0.907875	2.0
IV	7983526	7983557	2	WBGene00000183	+	0.807	False	0.907875	2.0
III	12992626	12992664	4	WBGene00000672	-	0.008	False	0.0345263157895	4.0
IV	3103642	3103685	3	WBGene00003153	-	0.003	False	0.015928057554	3.0
I	754717	754766	7	WBGene00023169	+	0.029	False	0.0880740740741	7.0
IV	16482967	16482995	3	WBGene00004357	-	0.042	False	0.106882758621	3.0
IV	16483591	16483631	2	WBGene00004357	-	0.669	False	0.8028	2.0
IV	16483743	16483782	3	WBGene00004357	-	0.042	False	0.106882758621	3.0
I	7718885	7718927	2	WBGene00014349	-	0.765	False	0.882615863142	2.0
I	12733330	12733360	2	WBGene00012193	-	0.19	False	0.317239819005	2.0
III	5565108	5565148	2	WBGene00003371	+	0.838	False	0.93279638009	2.0
III	5567045	5567078	5	WBGene00003371	+	0.0	True	0.0	5.0
III	5567287	5567319	4	WBGene00003371	+	0.001	True	0.00636206896552	4.0
X	17455821	17455868	9	WBGene00003370	-	0.0	True	0.0	9.0
II	9225308	9225343	2	WBGene00004174	-	0.323	False	0.46831827112	2.0
II	9227164	9227203	3	WBGene00004174	-	0.012	False	0.0486593406593	3.0
IV	14096442	14096481	2	WBGene00009926	+	0.076	False	0.160251428571	2.0
I	2875697	2875746	3	WBGene00004412	-	0.08	False	0.165842696629	3.0
I	9472463	9472490	2	WBGene00004807	+	0.131	False	0.23352173913	2.0
IV	3552188	3552263	12	WBGene00022894	-	0.43	False	0.580146252285	8.0
II	7171883	7171945	19	WBGene00045091	+	0.0	True	0.0	19.0
III	5762095	5762131	3	WBGene00022899	-	0.484	False	0.634444049734	3.0
II	3935975	3936003	2	WBGene00021191	+	0.059	False	0.136495297806	2.0
X	5353231	5353273	4	WBGene00003990	-	0.0	True	0.0	4.0
III	4362596	4362644	5	WBGene00007475	+	0.079	False	0.165161473088	5.0
II	4872167	4872197	6	WBGene00000649	-	0.0	True	0.0	6.0
MtDNA	13027	13061	2	WBGene00010967	+	0.53	False	0.682617801047	2.0
MtDNA	2761	2783	2	WBGene00010960	+	0.217	False	0.351197368421	2.0
V	14231357	14231405	4	WBGene00014420	+	0.364	False	0.509738140417	4.0
MtDNA	5678	5701	2	WBGene00010962	+	0.978	False	1.0	2.0
MtDNA	6305	6363	5	WBGene00010962	+	0.005	False	0.0238064516129	5.0
V	11412234	11412298	11	WBGene00014422	-	0.039	False	0.105816176471	9.0
II	6857705	6857751	2	WBGene00001023	-	0.053	False	0.127407166124	2.0
IV	13709333	13709368	2	WBGene00045391	+	0.316	False	0.459070866142	2.0
IV	17281214	17281254	14	WBGene00002005	+	0.0	True	0.0	14.0
III	5024997	5025035	2	WBGene00219720	+	0.452	False	0.602122743682	2.0
V	14352014	14352041	2	WBGene00013025	+	0.85	False	0.944108108108	2.0
V	14354155	14354190	4	WBGene00013025	+	0.005	False	0.0238064516129	4.0
V	14354214	14354251	4	WBGene00013025	+	0.005	False	0.0238064516129	4.0
IV	1710912	1710945	2	WBGene00019537	+	0.203	False	0.33440625	2.0
V	8133111	8133152	2	WBGene00017016	+	0.052	False	0.126236842105	2.0
I	2688947	2689072	16	WBGene00044927	+	0.358	False	0.505170172084	8.0
V	9090914	9090978	8	WBGene00044923	+	0.0	True	0.0	8.0
I	7697500	7697535	2	WBGene00001595	+	0.262	False	0.406210084034	2.0
I	8022731	8022767	2	WBGene00000869	-	0.049	False	0.120139534884	2.0
X	12938171	12938221	10	WBGene00010430	+	0.008	False	0.0345263157895	10.0
II	3502383	3502418	2	WBGene00000647	-	0.538	False	0.6893125	2.0
V	15186632	15186662	5	WBGene00000883	-	0.0	True	0.0	5.0
X	7825359	7825421	3	WBGene00001169	+	0.008	False	0.0345263157895	3.0
II	4739735	4739763	3	WBGene00018271	+	0.007	False	0.0313090909091	3.0
X	12470748	12470794	2	WBGene00003514	+	0.028	False	0.0857427385892	2.0
IV	14764853	14764903	3	WBGene00014593	-	0.866	False	0.957853293413	3.0
IV	14764904	14764933	4	WBGene00014593	-	0.282	False	0.428222222222	4.0
V	4648041	4648102	13	WBGene00018297	-	0.0	True	0.0	13.0
V	4648125	4648161	6	WBGene00018297	-	0.148	False	0.25882464455	6.0
V	4648165	4648200	7	WBGene00018297	-	0.033	False	0.0933103448276	7.0
V	7078501	7078528	2	WBGene00003786	+	0.036	False	0.0998796992481	2.0
IV	2802366	2802413	7	WBGene00023179	+	0.088	False	0.177442622951	7.0
III	8172306	8172348	2	WBGene00004187	+	0.071	False	0.152763848397	2.0
III	8172392	8172416	2	WBGene00004187	+	0.071	False	0.152763848397	2.0
II	489649	489676	2	WBGene00004188	+	0.016	False	0.0596363636364	2.0
III	5448242	5448286	2	WBGene00018613	-	0.032	False	0.09225	2.0
V	15554066	15554104	4	WBGene00014351	+	0.246	False	0.386272340426	4.0
X	14115708	14115767	18	WBGene00014354	+	0.0	True	0.0	18.0
III	13087572	13087595	2	WBGene00004164	-	0.384	False	0.530696629213	2.0
III	13087693	13087728	2	WBGene00004164	-	0.384	False	0.530696629213	2.0
III	13093895	13093926	2	WBGene00004164	-	0.384	False	0.530696629213	2.0
II	12209405	12209439	2	WBGene00004167	-	0.022	False	0.0748202764977	2.0
IV	15039383	15039409	2	WBGene00012768	+	0.033	False	0.0933103448276	2.0
V	19946905	19946951	2	WBGene00013360	-	0.188	False	0.315327272727	2.0
X	8838334	8838377	2	WBGene00022950	-	0.829	False	0.926686838124	2.0
X	16930507	16930529	2	WBGene00022951	+	0.359	False	0.505614503817	2.0
X	16931601	16931631	3	WBGene00022951	+	0.017	False	0.0615	3.0
V	9086917	9087019	18	WBGene00194993	-	0.0	True	0.0	16.0
IV	3386806	3386841	3	WBGene00015248	+	0.0	True	0.0	3.0
IV	2655078	2655105	5	WBGene00194996	-	0.005	False	0.0238064516129	5.0
IV	7316812	7316840	5	WBGene00194997	+	0.007	False	0.0313090909091	5.0
III	4596367	4596405	2	WBGene00004760	-	0.004	False	0.0203586206897	2.0
X	6252633	6252667	3	WBGene00021050	+	0.019	False	0.0670909090909	3.0
X	15551918	15551967	2	WBGene00007261	-	0.06	False	0.136666666667	2.0
IV	11081284	11081310	2	WBGene00002344	-	0.802	False	0.905009174312	2.0
IV	11081451	11081482	2	WBGene00002344	-	0.802	False	0.905009174312	2.0
IV	11081986	11082014	2	WBGene00002344	-	0.802	False	0.905009174312	2.0
I	13605873	13605901	2	WBGene00012386	-	0.013	False	0.0513048128342	2.0
IV	11063535	11063562	3	WBGene00012382	-	0.053	False	0.127407166124	3.0
I	3898106	3898135	2	WBGene00001430	-	0.028	False	0.0857427385892	2.0
II	9886556	9886591	4	WBGene00007463	-	0.0	True	0.0	4.0
II	9886648	9886690	2	WBGene00007463	-	0.536	False	0.689142857143	2.0
IV	8331710	8331752	2	WBGene00001904	+	0.189	False	0.316285714286	2.0
I	3001381	3001413	3	WBGene00021839	-	0.004	False	0.0203586206897	3.0
II	1233540	1233576	4	WBGene00018572	-	0.0	True	0.0	4.0
V	4824536	4824567	4	WBGene00002010	-	0.0	True	0.0	4.0
V	8619766	8619788	2	WBGene00001694	+	0.46	False	0.611675675676	2.0
III	7495706	7495737	3	WBGene00000479	-	0.04	False	0.10618705036	3.0
III	10867034	10867071	3	WBGene00000475	-	0.009	False	0.0375254237288	3.0
III	10868643	10868670	2	WBGene00000475	-	0.339	False	0.490552941176	2.0
II	11039736	11039766	2	WBGene00000472	-	0.962	False	1.0	2.0
II	11039936	11039972	8	WBGene00000472	-	0.0	True	0.0	8.0
I	2418504	2418533	2	WBGene00017734	-	0.039	False	0.105816176471	2.0
V	15479984	15480023	2	WBGene00010733	-	0.675	False	0.80737439222	2.0
V	12780387	12780433	5	WBGene00014619	-	0.086	False	0.175325966851	5.0
I	10569970	10569995	2	WBGene00009122	+	0.07	False	0.152763848397	2.0
IV	8994827	8994867	6	WBGene00014293	+	0.004	False	0.0203586206897	6.0
I	10555810	10555842	2	WBGene00009120	+	0.023	False	0.0764594594595	2.0
V	11980214	11980252	9	WBGene00014291	+	0.0	True	0.0	9.0
I	9177256	9177288	3	WBGene00009126	+	0.002	False	0.0110149253731	3.0
V	10896892	10896926	2	WBGene00001303	-	0.563	False	0.713907216495	2.0
X	7989063	7989089	2	WBGene00018467	-	0.023	False	0.0764594594595	2.0
IV	8286835	8286859	2	WBGene00019510	-	0.102	False	0.19654308094	2.0
III	10318377	10318403	2	WBGene00011558	-	0.272	False	0.415602484472	2.0
X	9025666	9025700	4	WBGene00023148	-	0.201	False	0.333343820225	4.0
X	9024413	9024455	2	WBGene00023149	-	0.773	False	0.884455813953	2.0
V	6217390	6217418	2	WBGene00004373	+	0.013	False	0.0513048128342	2.0
II	8559446	8559477	5	WBGene00002065	-	0.003	False	0.015928057554	5.0
II	8559541	8559576	7	WBGene00002065	-	0.0	True	0.0	7.0
I	10567950	10568031	4	WBGene00004408	+	0.783	False	0.889006153846	2.0
V	12683377	12683414	6	WBGene00014437	-	0.006	False	0.0282038216561	6.0
I	1841084	1841116	3	WBGene00001196	+	0.286	False	0.430751020408	3.0
I	1841436	1841501	3	WBGene00001196	+	0.286	False	0.430751020408	3.0
I	1841510	1841564	3	WBGene00001196	+	0.286	False	0.430751020408	3.0
I	1841616	1841652	2	WBGene00001196	+	0.99	False	1.0	2.0
II	6051950	6051983	2	WBGene00020022	+	0.063	False	0.140890909091	2.0
MtDNA	189	218	4	WBGene00010957	+	0.071	False	0.152763848397	4.0
MtDNA	318	351	4	WBGene00010957	+	0.071	False	0.152763848397	4.0
MtDNA	2574	2606	2	WBGene00010959	+	0.597	False	0.742978077572	2.0
MtDNA	592	623	2	WBGene00010958	+	0.214	False	0.348635761589	2.0
IV	11147528	11147558	2	WBGene00008505	-	0.066	False	0.145397014925	2.0
IV	7714713	7714739	2	WBGene00017998	-	0.194	False	0.323187358916	2.0
I	2929155	2929184	2	WBGene00022122	+	0.994	False	1.0	2.0
I	2929428	2929455	2	WBGene00022122	+	0.994	False	1.0	2.0
I	2929481	2929533	8	WBGene00022122	+	0.0	True	0.0	8.0
IV	16613369	16613412	3	WBGene00046698	-	1.0	False	1.0	3.0
I	2731269	2731300	2	WBGene00022127	+	0.068	False	0.149357142857	2.0
X	8846753	8846796	2	WBGene00022948	+	0.834	False	0.929746223565	2.0
III	12905761	12905791	2	WBGene00012553	+	0.202	False	0.333503355705	2.0
X	5485130	5485167	5	WBGene00022941	+	0.075	False	0.159051724138	5.0
II	14251230	14251265	2	WBGene00001971	+	0.997	False	1.0	2.0
II	14251266	14251310	6	WBGene00001971	+	0.001	True	0.00636206896552	6.0
II	14251400	14251430	2	WBGene00001971	+	0.997	False	1.0	2.0
IV	6325611	6325638	2	WBGene00022235	+	0.45	False	0.601630434783	2.0
I	6136628	6136680	21	WBGene00023073	+	0.0	True	0.0	21.0
III	7712965	7713010	2	WBGene00200206	-	0.657	False	0.793561374795	2.0
IV	11688791	11688829	2	WBGene00002335	-	0.204	False	0.335305122494	2.0
IV	5183362	5183393	2	WBGene00002247	+	0.137	False	0.242460431655	2.0
V	6765936	6765971	5	WBGene00020808	-	0.0	True	0.0	5.0
X	8721559	8721597	4	WBGene00006587	-	0.001	True	0.00636206896552	4.0
X	8721649	8721679	3	WBGene00006587	-	0.058	False	0.135885714286	3.0
I	14104554	14104590	2	WBGene00001047	-	0.116	False	0.213486284289	2.0
I	14104673	14104710	2	WBGene00001047	-	0.116	False	0.213486284289	2.0
II	8217535	8217569	2	WBGene00002066	+	0.29	False	0.434117647059	2.0
II	8221701	8221738	2	WBGene00002066	+	0.29	False	0.434117647059	2.0
X	3112575	3112611	2	WBGene00001685	-	0.465	False	0.613899821109	2.0
IV	7914872	7914896	2	WBGene00003827	+	0.055	False	0.130514469453	2.0
III	11831008	11831056	2	WBGene00003826	-	0.105	False	0.200751295337	2.0
II	1322640	1322679	4	WBGene00006924	+	0.0	True	0.0	4.0
X	4192887	4192932	6	WBGene00006921	+	0.0	True	0.0	6.0
III	3321060	3321102	2	WBGene00021816	-	0.398	False	0.544942486085	2.0
IV	3373083	3373113	2	WBGene00021952	+	0.355	False	0.503826923077	2.0
II	7545240	7545275	2	WBGene00004398	+	0.498	False	0.647049295775	2.0
II	14409515	14409561	12	WBGene00197433	-	0.002	False	0.0110149253731	12.0
III	9337069	9337120	4	WBGene00001263	-	0.013	False	0.0513048128342	3.0
X	14809256	14809301	4	WBGene00000221	-	0.0	True	0.0	4.0
V	12484392	12484421	4	WBGene00000228	+	0.001	True	0.00636206896552	4.0
I	14162881	14162927	5	WBGene00014282	+	0.04	False	0.10618705036	5.0
V	14689577	14689621	2	WBGene00014287	+	0.823	False	0.921660091047	2.0
X	6324438	6324465	4	WBGene00000740	+	0.0	True	0.0	4.0
X	8609029	8609072	2	WBGene00023085	+	0.817	False	0.916331306991	2.0
X	8608869	8608911	2	WBGene00023086	-	0.769	False	0.882615863142	2.0
V	6335443	6335479	3	WBGene00023155	+	0.71	False	0.838368	3.0
V	6221789	6221819	2	WBGene00023159	-	0.361	False	0.506498098859	2.0
V	6223136	6223173	2	WBGene00023159	-	0.361	False	0.506498098859	2.0
III	6622726	6622749	2	WBGene00015734	-	0.031	False	0.0907857142857	2.0
III	3868898	3868937	2	WBGene00004414	+	0.742	False	0.862160377358	2.0
I	9976575	9976603	2	WBGene00001226	-	0.017	False	0.0615	2.0
III	5609491	5609525	2	WBGene00015469	-	0.034	False	0.0954068441065	2.0
IV	4390398	4390436	2	WBGene00004419	-	0.062	False	0.139926605505	2.0
I	112077	112148	3	WBGene00004418	+	0.632	False	0.776003322259	2.0
I	112192	112229	2	WBGene00004418	+	0.632	False	0.776003322259	2.0
I	7318100	7318142	3	WBGene00009915	+	0.001	True	0.00636206896552	3.0
MtDNA	8037	8087	5	WBGene00010964	+	0.007	False	0.0313090909091	5.0
MtDNA	8177	8207	5	WBGene00010964	+	0.007	False	0.0313090909091	5.0
MtDNA	8526	8601	5	WBGene00010964	+	0.504	False	0.652547368421	3.0
I	9605792	9605835	5	WBGene00014424	+	0.057	False	0.133968152866	5.0
V	11391079	11391121	2	WBGene00014421	-	0.442	False	0.592007259528	2.0
MtDNA	3921	3963	2	WBGene00010961	+	0.74	False	0.861388012618	2.0
V	9503586	9503643	8	WBGene00014423	+	0.033	False	0.0933103448276	8.0
MtDNA	6541	6570	2	WBGene00010963	+	0.59	False	0.739252971138	2.0
III	1419687	1419724	2	WBGene00022336	+	0.574	False	0.721655877342	2.0
V	8235450	8235544	17	WBGene00022933	-	0.005	False	0.0238064516129	14.0
IV	4522173	4522197	2	WBGene00022680	-	0.916	False	1.0	2.0
IV	4522643	4522678	5	WBGene00022680	-	0.0	True	0.0	5.0
IV	4523575	4523608	2	WBGene00022680	-	0.916	False	1.0	2.0
V	8230222	8230253	4	WBGene00022934	-	0.122	False	0.220676470588	4.0
II	14630078	14630113	2	WBGene00007999	+	0.026	False	0.082	2.0
V	14097467	14097509	4	WBGene00044965	-	0.111	False	0.207387341772	4.0
X	14171391	14171426	2	WBGene00007993	-	0.146	False	0.257155131265	2.0
II	7734467	7734508	2	WBGene00015061	+	0.06	False	0.136666666667	2.0
II	7752628	7752652	2	WBGene00015061	+	0.06	False	0.136666666667	2.0
IV	9261545	9261592	3	WBGene00000694	-	0.013	False	0.0513048128342	3.0
II	8849273	8849300	2	WBGene00011768	-	0.218	False	0.352043763676	2.0
III	2172458	2172484	3	WBGene00003322	+	0.981	False	1.0	3.0
I	10452791	10452822	2	WBGene00013720	+	0.093	False	0.18400536193	2.0
III	5273905	5273942	2	WBGene00022599	-	0.063	False	0.140890909091	2.0
X	15752311	15752342	3	WBGene00006950	-	0.005	False	0.0238064516129	3.0
II	14804481	14804514	2	WBGene00045123	+	1.0	False	1.0	2.0
II	14804523	14804558	4	WBGene00045123	+	0.928	False	1.0	4.0
I	2878435	2878459	2	WBGene00022114	+	0.217	False	0.351197368421	2.0
V	13046031	13046061	2	WBGene00002250	+	0.147	False	0.257686460808	2.0
II	8972277	8972320	3	WBGene00007686	-	0.002	False	0.0110149253731	3.0
I	6729191	6729222	2	WBGene00002258	-	0.103	False	0.197438961039	2.0
IV	4236669	4236728	4	WBGene00001074	+	0.004	False	0.0203586206897	4.0
II	6197922	6197947	2	WBGene00016244	+	0.062	False	0.139926605505	2.0
IV	7558871	7558900	2	WBGene00002074	-	0.057	False	0.133968152866	2.0
I	311170	311192	2	WBGene00002077	-	0.08	False	0.165842696629	2.0
II	11742962	11742994	3	WBGene00001679	-	0.092	False	0.182516129032	3.0
II	11743774	11743798	3	WBGene00001679	-	0.092	False	0.182516129032	3.0
V	6114694	6114727	2	WBGene00017534	+	0.099	False	0.194313829787	2.0
II	98903	98935	2	WBGene00016808	+	0.077	False	0.161897435897	2.0
II	12944862	12944946	46	WBGene00006315	-	0.0	True	0.0	43.0
X	59664	59695	3	WBGene00195519	+	1.0	False	1.0	3.0
X	59696	59728	3	WBGene00195519	+	1.0	False	1.0	3.0
X	59749	59845	19	WBGene00195519	+	0.0	True	0.0	15.0
II	8486289	8486318	2	WBGene00001523	+	0.043	False	0.108678082192	2.0
IV	12782135	12782175	12	WBGene00014631	+	0.0	True	0.0	12.0
IV	12786203	12786243	13	WBGene00014632	+	0.0	True	0.0	13.0
III	9347868	9347895	3	WBGene00010573	-	0.0	True	0.0	3.0
I	11764378	11764408	2	WBGene00006876	-	0.048	False	0.118872483221	2.0
IV	4257868	4257905	2	WBGene00000123	+	0.031	False	0.0907857142857	2.0
II	8144543	8144589	2	WBGene00004421	+	0.245	False	0.38552238806	2.0
V	2797603	2797648	2	WBGene00004130	-	0.095	False	0.187459893048	2.0
I	3788698	3788726	3	WBGene00004425	+	0.024	False	0.0783716814159	3.0
III	3502883	3502912	2	WBGene00004428	-	0.642	False	0.780413793103	2.0
III	3503172	3503216	2	WBGene00004428	-	0.642	False	0.780413793103	2.0
I	8530123	8530166	2	WBGene00014418	-	0.83	False	0.926686838124	2.0
X	3117731	3117758	2	WBGene00004951	-	0.007	False	0.0313090909091	2.0
X	12889974	12890030	24	WBGene00014416	+	0.0	True	0.0	24.0
X	12890284	12890331	9	WBGene00014417	-	0.005	False	0.0238064516129	9.0
V	5588077	5588116	4	WBGene00235159	+	1.0	False	1.0	4.0
V	5588120	5588175	9	WBGene00235159	+	0.2	False	0.332432432432	8.0
X	3969612	3969634	2	WBGene00022927	+	0.502	False	0.651100175747	2.0
I	12905724	12905756	3	WBGene00012484	+	0.008	False	0.0345263157895	3.0
V	7833409	7833433	2	WBGene00003242	+	0.493	False	0.642816254417	2.0
V	7833559	7833596	2	WBGene00003242	+	0.493	False	0.642816254417	2.0
III	2949675	2949743	3	WBGene00019157	+	0.062	False	0.139926605505	2.0
II	11726428	11726461	3	WBGene00002262	+	0.001	True	0.00636206896552	3.0
X	13665625	13665676	12	WBGene00000308	+	0.0	True	0.0	12.0
