chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
I	14621224	14621270	3	WBGene00002978	-	0.936	False	1.0	3.0
I	14621301	14621332	6	WBGene00002978	-	0.005	False	0.016074829932	6.0
I	14621356	14621426	7	WBGene00002978	-	0.005	False	0.016074829932	6.0
I	14621427	14621460	6	WBGene00002978	-	0.005	False	0.016074829932	6.0
I	14621504	14621554	3	WBGene00002978	-	0.936	False	1.0	3.0
I	14630958	14630988	5	WBGene00002978	-	0.03	False	0.0705373134328	5.0
IV	13035190	13035220	2	WBGene00003150	+	0.97	False	1.0	2.0
IV	13035227	13035263	2	WBGene00003150	+	0.97	False	1.0	2.0
IV	13035283	13035311	2	WBGene00003150	+	0.97	False	1.0	2.0
IV	13035522	13035568	7	WBGene00003150	+	0.0	True	0.0	7.0
IV	13035589	13035620	4	WBGene00003150	+	0.006	False	0.018753968254	4.0
V	15056753	15056794	2	WBGene00003155	-	0.499	False	0.629880876068	2.0
V	15056850	15056917	5	WBGene00003155	-	0.001	True	0.00377476038339	4.0
II	12001579	12001610	5	WBGene00003154	-	0.0	True	0.0	5.0
III	4288306	4288367	26	WBGene00003157	-	0.0	True	0.0	25.0
IV	3296516	3296547	3	WBGene00021088	+	0.104	False	0.178858806405	3.0
IV	3296561	3296597	2	WBGene00021088	+	0.866	False	0.970758064516	2.0
IV	3296770	3296810	3	WBGene00021088	+	0.104	False	0.178858806405	3.0
I	10169672	10169738	11	WBGene00007706	-	0.0	True	0.0	11.0
I	10169755	10169795	6	WBGene00007706	-	0.001	True	0.00377476038339	6.0
I	10169796	10169824	3	WBGene00007706	-	0.723	False	0.851245142003	3.0
II	10877563	10877601	6	WBGene00003882	+	0.0	True	0.0	6.0
II	10877616	10877670	4	WBGene00003882	+	0.002	True	0.00704321907601	4.0
III	10122752	10122775	2	WBGene00044072	+	0.11	False	0.186329749104	2.0
IV	2922778	2922806	2	WBGene00006708	-	0.187	False	0.281811862245	2.0
III	10737166	10737201	2	WBGene00012359	-	0.081	False	0.14953359375	2.0
III	11091537	11091579	2	WBGene00012358	+	0.29	False	0.402153755869	2.0
I	8509157	8509199	2	WBGene00010496	-	0.209	False	0.309053191489	2.0
III	12978068	12978100	2	WBGene00006728	-	0.29	False	0.402153755869	2.0
V	9331342	9331391	2	WBGene00019464	+	0.054	False	0.109341902314	2.0
I	14651337	14651379	3	WBGene00013689	+	0.009	False	0.0264514925373	3.0
I	10564555	10564581	2	WBGene00006720	+	0.774	False	0.893920821114	2.0
I	10564582	10564642	5	WBGene00006720	+	0.0	True	0.0	5.0
III	3069030	3069062	2	WBGene00006725	+	0.452	False	0.581107725789	2.0
III	5943653	5943695	2	WBGene00006727	+	0.284	False	0.395457866824	2.0
III	5943756	5943792	2	WBGene00006727	+	0.284	False	0.395457866824	2.0
X	8418947	8418971	2	WBGene00006472	-	0.171	False	0.263927498367	2.0
III	3706734	3706767	3	WBGene00006474	+	0.003	False	0.0101561604585	3.0
III	4320233	4320263	2	WBGene00006478	+	0.042	False	0.0903057324841	2.0
X	16380785	16380816	3	WBGene00002280	-	0.012	False	0.0333207990599	3.0
X	16380841	16380875	5	WBGene00002280	-	0.0	True	0.0	5.0
X	16380877	16380909	4	WBGene00002280	-	0.0	True	0.0	4.0
II	5756933	5756970	2	WBGene00017325	-	0.177	False	0.271063512638	2.0
I	11224060	11224083	2	WBGene00013178	+	0.04	False	0.0867155963303	2.0
III	475265	475293	2	WBGene00017328	+	0.179	False	0.273417582418	2.0
IV	5356739	5356765	2	WBGene00018319	-	0.092	False	0.163578630549	2.0
III	9058777	9058813	2	WBGene00000549	+	0.055	False	0.110608510638	2.0
IV	2796710	2796777	3	WBGene00021868	+	0.297	False	0.409697022767	2.0
I	3472996	3473020	2	WBGene00021641	-	0.164	False	0.255123107307	2.0
II	1490015	1490057	2	WBGene00019209	-	0.024	False	0.0595714285714	2.0
I	3508761	3508812	2	WBGene00021644	-	0.055	False	0.110608510638	2.0
III	6321301	6321332	3	WBGene00016980	-	0.003	False	0.0101561604585	3.0
III	6323640	6323682	2	WBGene00016980	-	0.216	False	0.317813200498	2.0
II	6947066	6947110	6	WBGene00017699	+	0.0	True	0.0	6.0
II	6947199	6947235	7	WBGene00017699	+	0.0	True	0.0	7.0
II	6947262	6947304	2	WBGene00017699	+	0.954	False	1.0	2.0
II	9094892	9094929	3	WBGene00000532	-	0.012	False	0.0333207990599	3.0
II	9094957	9095005	3	WBGene00000532	-	0.012	False	0.0333207990599	3.0
II	9097447	9097477	2	WBGene00000532	-	0.399	False	0.52467278798	2.0
III	6463005	6463037	8	WBGene00001005	-	0.0	True	0.0	8.0
III	6463079	6463116	5	WBGene00001005	-	0.024	False	0.0595714285714	5.0
I	2318174	2318200	2	WBGene00021465	+	0.088	False	0.158252663623	2.0
I	9630357	9630411	20	WBGene00002027	+	0.0	True	0.0	20.0
I	9630413	9630459	11	WBGene00002027	+	0.0	True	0.0	11.0
I	9630479	9630504	2	WBGene00002027	+	1.0	False	1.0	2.0
III	1625480	1625530	5	WBGene00002025	+	0.001	True	0.00377476038339	5.0
III	1625737	1625759	2	WBGene00002025	+	0.997	False	1.0	2.0
III	1625761	1625798	7	WBGene00002025	+	0.0	True	0.0	7.0
V	8384832	8384862	2	WBGene00002021	-	0.433	False	0.559725929978	2.0
V	8385873	8385903	2	WBGene00002021	-	0.433	False	0.559725929978	2.0
I	8612877	8612909	4	WBGene00009666	-	0.0	True	0.0	4.0
II	5425793	5425817	2	WBGene00017217	-	0.391	False	0.516163687151	2.0
II	5426292	5426341	3	WBGene00017217	-	0.019	False	0.0496648230088	3.0
II	11774694	11774726	3	WBGene00009661	-	0.034	False	0.0774754098361	3.0
II	11774750	11774786	3	WBGene00009661	-	0.034	False	0.0774754098361	3.0
I	14876337	14876378	2	WBGene00001488	-	0.038	False	0.0840767790262	2.0
I	7853523	7853559	2	WBGene00006386	+	0.068	False	0.131492635025	2.0
III	5690162	5690197	3	WBGene00015146	-	0.002	True	0.00704321907601	3.0
IV	8286835	8286859	2	WBGene00019510	-	0.097	False	0.169911786509	2.0
IV	8378007	8378046	5	WBGene00017075	-	0.0	True	0.0	5.0
IV	8381756	8381782	2	WBGene00017070	+	0.174	False	0.26733550065	2.0
III	6789914	6789944	2	WBGene00000998	+	0.372	False	0.493840449438	2.0
III	6794444	6794499	4	WBGene00000998	+	0.0	True	0.0	4.0
III	6794561	6794647	13	WBGene00000998	+	0.0	True	0.0	11.0
I	5431239	5431269	2	WBGene00017852	+	0.13	False	0.213178348369	2.0
I	8407832	8407883	10	WBGene00003014	-	0.0	True	0.0	10.0
I	8407902	8407936	2	WBGene00003014	-	0.988	False	1.0	2.0
V	13126526	13126573	5	WBGene00001137	-	0.0	True	0.0	5.0
V	13127455	13127498	3	WBGene00001137	-	0.056	False	0.112237489398	3.0
IV	12077225	12077267	2	WBGene00010670	-	0.319	False	0.434465129683	2.0
V	5576220	5576262	6	WBGene00219824	+	0.691	False	0.818462656642	6.0
V	5576305	5576368	9	WBGene00219824	+	0.092	False	0.163578630549	8.0
V	10182950	10182984	2	WBGene00000840	+	0.079	False	0.14687411487	2.0
I	6720067	6720109	2	WBGene00020933	-	0.288	False	0.399849588719	2.0
I	9958798	9958828	2	WBGene00011986	-	0.047	False	0.0978511013216	2.0
IV	14798149	14798194	2	WBGene00000192	+	0.966	False	1.0	2.0
IV	14798845	14798880	3	WBGene00000192	+	0.256	False	0.364195063215	3.0
IV	14798940	14798974	2	WBGene00000192	+	0.966	False	1.0	2.0
IV	14799186	14799213	3	WBGene00000192	+	0.256	False	0.364195063215	3.0
I	4358874	4358907	2	WBGene00000140	+	0.011	False	0.0310921052632	2.0
V	12353521	12353563	2	WBGene00005018	+	1.0	False	1.0	2.0
V	12354123	12354176	7	WBGene00005018	+	0.0	True	0.0	6.0
V	12354177	12354205	4	WBGene00005018	+	0.05	False	0.102828546562	4.0
I	10640725	10640754	2	WBGene00001228	-	0.025	False	0.0614724245578	2.0
III	69193	69231	3	WBGene00005014	-	0.03	False	0.0705373134328	3.0
X	10018424	10018466	3	WBGene00014374	-	0.45	False	0.579166666667	3.0
III	13411360	13411404	4	WBGene00014376	-	0.41	False	0.537940033315	4.0
II	5693812	5693836	2	WBGene00016113	+	0.026	False	0.0637323651452	2.0
I	5124132	5124162	2	WBGene00003132	-	0.061	False	0.12052090301	2.0
II	13160120	13160153	2	WBGene00009307	+	0.043	False	0.0920371376812	2.0
V	11071748	11071775	2	WBGene00000065	-	1.0	False	1.0	2.0
V	11071840	11071895	5	WBGene00000065	-	0.044	False	0.0935841584158	5.0
V	11071897	11071930	7	WBGene00000065	-	0.0	True	0.0	7.0
V	11071953	11071999	16	WBGene00000065	-	0.0	True	0.0	16.0
X	4963029	4963091	4	WBGene00000066	+	0.294	False	0.406270175439	4.0
X	4964057	4964106	9	WBGene00000066	+	0.0	True	0.0	9.0
X	4964313	4964408	11	WBGene00000066	+	0.0	True	0.0	8.0
V	11082405	11082440	3	WBGene00000063	+	0.012	False	0.0333207990599	3.0
II	8725045	8725121	4	WBGene00011312	+	0.039	False	0.0852516188714	3.0
II	8725355	8725398	3	WBGene00011312	+	0.039	False	0.0852516188714	3.0
III	9470005	9470037	3	WBGene00000268	-	0.139	False	0.224355874317	3.0
III	9470095	9470132	3	WBGene00000268	-	0.139	False	0.224355874317	3.0
III	9470160	9470191	2	WBGene00000268	-	0.932	False	1.0	2.0
III	9485423	9485464	3	WBGene00000268	-	0.139	False	0.224355874317	3.0
X	17481283	17481321	2	WBGene00206419	+	0.12	False	0.199549612949	2.0
V	7852431	7852466	4	WBGene00016501	-	0.0	True	0.0	4.0
IV	7832456	7832487	3	WBGene00015510	-	0.006	False	0.018753968254	3.0
III	7278713	7278774	5	WBGene00194828	+	0.988	False	1.0	5.0
II	7791284	7791314	2	WBGene00015514	+	0.59	False	0.721246766684	2.0
II	12895732	12895778	2	WBGene00009394	+	0.221	False	0.32375883447	2.0
III	13224599	13224655	2	WBGene00014574	+	0.818	False	0.932433188616	2.0
II	8043498	8043529	2	WBGene00011507	+	0.121	False	0.200929725931	2.0
II	8047098	8047137	3	WBGene00011507	+	0.0	True	0.0	3.0
I	6284978	6285009	2	WBGene00015687	+	1.0	False	1.0	2.0
I	6287681	6287713	3	WBGene00015687	+	0.613	False	0.742069159836	3.0
I	6289024	6289084	12	WBGene00015687	+	0.0	True	0.0	12.0
I	6289114	6289160	2	WBGene00015687	+	1.0	False	1.0	2.0
I	6289193	6289235	2	WBGene00015687	+	1.0	False	1.0	2.0
I	6273708	6273745	6	WBGene00015688	-	0.0	True	0.0	6.0
III	5226687	5226716	2	WBGene00003588	+	0.036	False	0.0807096774194	2.0
X	3994618	3994678	5	WBGene00023116	+	0.245	False	0.351936170213	5.0
II	4565424	4565467	2	WBGene00023112	+	0.82	False	0.932912855079	2.0
II	10841291	10841340	2	WBGene00003367	+	0.015	False	0.0406013745704	2.0
V	20667852	20667915	4	WBGene00012186	+	0.001	True	0.00377476038339	4.0
V	20669679	20669713	2	WBGene00012186	+	0.585	False	0.715504658385	2.0
II	14814713	14814755	2	WBGene00012182	+	0.045	False	0.0947727272727	2.0
II	8326955	8326980	2	WBGene00001840	-	0.1	False	0.173877851361	2.0
I	4920647	4920699	4	WBGene00017676	+	0.007	False	0.0214539559014	3.0
X	14477574	14477618	4	WBGene00045117	+	0.149	False	0.236458697112	4.0
IV	9001315	9001350	4	WBGene00045116	-	0.034	False	0.0774754098361	4.0
II	13834446	13834509	30	WBGene00045119	-	0.0	True	0.0	29.0
V	8039776	8039825	8	WBGene00023209	-	0.0	True	0.0	8.0
II	6594504	6594535	2	WBGene00001026	-	0.074	False	0.140677393403	2.0
I	7283061	7283113	3	WBGene00009004	-	0.002	True	0.00704321907601	3.0
V	4310604	4310688	15	WBGene00023207	+	0.163	False	0.254236963696	12.0
III	4491734	4491794	2	WBGene00000223	-	0.346	False	0.463753828701	2.0
III	4491974	4492006	2	WBGene00000223	-	0.346	False	0.463753828701	2.0
III	4492181	4492207	2	WBGene00000223	-	0.346	False	0.463753828701	2.0
II	6853547	6853570	2	WBGene00001023	-	1.0	False	1.0	2.0
II	6853726	6853769	2	WBGene00001023	-	1.0	False	1.0	2.0
II	6854082	6854130	2	WBGene00001023	-	1.0	False	1.0	2.0
II	6854424	6854472	10	WBGene00001023	-	0.0	True	0.0	10.0
II	6854689	6854712	3	WBGene00001023	-	0.475	False	0.606061015119	3.0
II	6854741	6854795	2	WBGene00001023	-	1.0	False	1.0	2.0
II	6857705	6857752	3	WBGene00001023	-	0.475	False	0.606061015119	3.0
II	6857753	6857776	2	WBGene00001023	-	1.0	False	1.0	2.0
I	10083989	10084015	2	WBGene00003508	+	0.084	False	0.153512761021	2.0
II	7627404	7627446	2	WBGene00020114	-	0.262	False	0.370944278011	2.0
V	18070024	18070066	2	WBGene00013347	-	0.106	False	0.181243125904	2.0
I	5507243	5507273	2	WBGene00019077	-	0.049	False	0.101478527607	2.0
IV	2497413	2497509	7	WBGene00022089	+	0.016	False	0.0428176670442	4.0
IV	2497558	2497587	2	WBGene00022089	+	0.97	False	1.0	2.0
III	13656450	13656489	5	WBGene00011729	+	0.0	True	0.0	5.0
X	7773215	7773264	12	WBGene00023210	+	0.005	False	0.016074829932	12.0
IV	14863996	14864054	4	WBGene00045204	+	0.69	False	0.817688064193	3.0
IV	2530221	2530259	2	WBGene00022087	+	0.02	False	0.0515376226827	2.0
I	1068745	1068780	3	WBGene00001745	+	0.009	False	0.0264514925373	3.0
II	13484735	13484756	2	WBGene00008448	+	0.053	False	0.107964655172	2.0
V	12484096	12484124	2	WBGene00000228	+	0.2	False	0.297982345523	2.0
V	12484390	12484422	2	WBGene00000228	+	0.2	False	0.297982345523	2.0
I	8758205	8758244	3	WBGene00008440	-	0.01	False	0.0288170731707	3.0
IV	11527578	11527621	2	WBGene00003218	+	0.689	False	0.816912694431	2.0
IV	11527691	11527725	3	WBGene00003218	+	0.053	False	0.107964655172	3.0
IV	11527743	11527805	5	WBGene00003218	+	0.0	True	0.0	5.0
II	14582316	14582352	2	WBGene00007244	-	0.089	False	0.159323484848	2.0
I	10186243	10186275	4	WBGene00007710	+	0.003	False	0.0101561604585	4.0
I	10187486	10187517	3	WBGene00007710	+	0.045	False	0.0947727272727	3.0
V	3701460	3701503	2	WBGene00021078	+	0.982	False	1.0	2.0
V	3701521	3701563	9	WBGene00021078	+	0.0	True	0.0	9.0
V	3701602	3701651	3	WBGene00021078	+	0.259	False	0.367357142857	3.0
I	12060380	12060419	4	WBGene00002000	-	0.262	False	0.370944278011	4.0
I	12060537	12060595	7	WBGene00002000	-	0.002	True	0.00704321907601	6.0
I	12060598	12060643	16	WBGene00002000	-	0.0	True	0.0	16.0
I	12060707	12060800	10	WBGene00002000	-	0.002	True	0.00704321907601	6.0
IV	11859753	11859809	9	WBGene00002363	+	0.0	True	0.0	8.0
IV	11860217	11860301	3	WBGene00002363	+	0.98	False	1.0	2.0
IV	11860345	11860385	2	WBGene00002363	+	0.98	False	1.0	2.0
III	10722281	10722323	14	WBGene00012360	-	0.0	True	0.0	14.0
III	10722354	10722415	5	WBGene00012360	-	0.012	False	0.0333207990599	4.0
III	10722469	10722522	5	WBGene00012360	-	0.012	False	0.0333207990599	4.0
I	1341307	1341340	2	WBGene00019673	-	0.056	False	0.112237489398	2.0
I	9993664	9993698	5	WBGene00011945	+	0.0	True	0.0	5.0
IV	9343452	9343493	3	WBGene00007505	-	0.0	True	0.0	3.0
IV	14421958	14421984	2	WBGene00045060	-	0.063	False	0.123954204829	2.0
III	190704	190752	4	WBGene00006715	+	0.0	True	0.0	4.0
III	7766952	7766984	2	WBGene00022795	-	0.076	False	0.142756756757	2.0
III	7773757	7773794	3	WBGene00022791	+	0.008	False	0.0238385876419	3.0
III	4172661	4172740	21	WBGene00007624	-	0.0	True	0.0	18.0
I	12654507	12654532	3	WBGene00010419	+	0.162	False	0.253178571429	3.0
I	12654532	12654573	8	WBGene00010419	+	0.0	True	0.0	8.0
III	12235605	12235642	5	WBGene00001724	-	0.0	True	0.0	5.0
I	10624178	10624218	2	WBGene00016622	+	0.047	False	0.0978511013216	2.0
II	5458373	5458403	2	WBGene00000935	+	0.084	False	0.153512761021	2.0
III	9694707	9694750	3	WBGene00007400	-	0.097	False	0.169911786509	3.0
III	9694777	9694814	4	WBGene00007400	-	0.006	False	0.018753968254	4.0
II	15123121	15123149	2	WBGene00013168	+	0.098	False	0.171155949741	2.0
III	6873576	6873619	2	WBGene00019381	+	0.258	False	0.366819494585	2.0
X	17623634	17623663	2	WBGene00019211	-	0.02	False	0.0515376226827	2.0
II	4350591	4350630	2	WBGene00019217	+	0.012	False	0.0333207990599	2.0
III	3171930	3171956	2	WBGene00020103	+	0.585	False	0.715504658385	2.0
III	3174661	3174697	3	WBGene00020103	+	0.043	False	0.0920371376812	3.0
II	732382	732408	2	WBGene00021456	+	0.023	False	0.0578796592119	2.0
II	11547161	11547185	3	WBGene00001031	+	0.004	False	0.0132380952381	3.0
III	4193266	4193303	2	WBGene00001034	+	0.032	False	0.074278978389	2.0
V	5503129	5503155	2	WBGene00001037	-	0.089	False	0.159323484848	2.0
I	8845882	8845916	5	WBGene00002035	-	0.0	True	0.0	5.0
I	8845977	8846002	2	WBGene00002035	-	0.267	False	0.376894265233	2.0
V	9399705	9399750	9	WBGene00002036	+	0.0	True	0.0	9.0
V	9399780	9399813	6	WBGene00002036	+	0.0	True	0.0	6.0
V	4891287	4891371	38	WBGene00020588	+	0.0	True	0.0	37.0
I	13579046	13579070	2	WBGene00013597	+	0.019	False	0.0496648230088	2.0
IV	8285239	8285277	12	WBGene00019509	-	0.0	True	0.0	12.0
II	10303087	10303133	9	WBGene00006918	-	0.0	True	0.0	9.0
I	5609440	5609471	3	WBGene00006919	-	0.018	False	0.0475771812081	3.0
IV	8294231	8294289	5	WBGene00019504	+	0.0	True	0.0	4.0
I	3449060	3449098	2	WBGene00006440	+	0.075	False	0.141666666667	2.0
II	7878177	7878204	3	WBGene00006913	-	0.029	False	0.0692891809909	3.0
III	9781940	9781986	10	WBGene00006910	+	0.0	True	0.0	10.0
III	9782751	9782798	7	WBGene00006911	+	0.002	True	0.00704321907601	7.0
III	9782801	9782877	4	WBGene00006911	+	0.928	False	1.0	3.0
III	9782879	9782901	2	WBGene00006911	+	1.0	False	1.0	2.0
III	9782978	9783021	8	WBGene00006911	+	0.0	True	0.0	8.0
I	4600117	4600187	4	WBGene00017004	-	0.013	False	0.0356782810685	3.0
I	4181841	4181911	4	WBGene00020031	+	0.0	True	0.0	3.0
IV	7730513	7730541	2	WBGene00016844	+	0.032	False	0.074278978389	2.0
II	6954820	6954854	3	WBGene00000459	+	0.01	False	0.0288170731707	3.0
X	16003018	16003074	5	WBGene00219609	+	0.0	True	0.0	5.0
X	16003604	16003640	2	WBGene00219609	+	0.831	False	0.942251919386	2.0
III	13764156	13764181	4	WBGene00010665	-	0.0	True	0.0	4.0
III	13759543	13759572	7	WBGene00010664	-	0.0	True	0.0	7.0
III	13756300	13756342	5	WBGene00010663	+	0.0	True	0.0	5.0
IV	12410393	12410419	2	WBGene00008580	+	0.035	False	0.0789169847328	2.0
III	10405246	10405316	3	WBGene00044069	-	0.088	False	0.158252663623	2.0
X	13765662	13765698	5	WBGene00010117	-	0.002	True	0.00704321907601	5.0
X	13765949	13765994	5	WBGene00010117	-	0.002	True	0.00704321907601	5.0
X	13767872	13767911	2	WBGene00010117	-	0.95	False	1.0	2.0
II	10102932	10102966	2	WBGene00014165	+	0.061	False	0.12052090301	2.0
I	7906869	7906897	2	WBGene00010113	-	0.523	False	0.657366489362	2.0
I	7906918	7906952	3	WBGene00010113	-	0.024	False	0.0595714285714	3.0
IV	7983490	7983516	2	WBGene00000183	+	0.918	False	1.0	2.0
IV	7983518	7983556	4	WBGene00000183	+	0.017	False	0.0451867266592	4.0
III	5716981	5717015	2	WBGene00000182	+	0.997	False	1.0	2.0
III	5717258	5717295	4	WBGene00000182	+	0.037	False	0.0824820754717	4.0
III	5717401	5717437	3	WBGene00000182	+	0.408	False	0.535911061701	3.0
V	16405225	16405267	3	WBGene00045357	+	0.011	False	0.0310921052632	3.0
IV	9463712	9463736	2	WBGene00009542	+	0.557	False	0.692732105263	2.0
IV	9463890	9463927	7	WBGene00009542	+	0.0	True	0.0	7.0
IV	4316901	4316938	2	WBGene00017482	+	0.03	False	0.0705373134328	2.0
III	9822710	9822788	5	WBGene00014015	+	0.003	False	0.0101561604585	4.0
III	9822933	9822978	4	WBGene00014015	+	0.057	False	0.113759290541	3.0
II	7296259	7296293	4	WBGene00004244	-	0.0	True	0.0	4.0
II	8933612	8933637	3	WBGene00011884	+	0.004	False	0.0132380952381	3.0
II	8938893	8938921	2	WBGene00011885	+	0.044	False	0.0935841584158	2.0
II	8942438	8942477	2	WBGene00011886	+	0.972	False	1.0	2.0
II	8942525	8942559	10	WBGene00011886	+	0.0	True	0.0	10.0
I	8032349	8032393	2	WBGene00045192	+	0.206	False	0.306149685535	2.0
III	4216998	4217030	3	WBGene00003401	-	0.356	False	0.475538722442	3.0
III	4217091	4217151	7	WBGene00003401	-	0.0	True	0.0	7.0
III	4217176	4217205	4	WBGene00003401	-	0.03	False	0.0705373134328	4.0
III	4217335	4217368	2	WBGene00003401	-	0.993	False	1.0	2.0
IV	17470564	17470597	6	WBGene00008707	-	0.0	True	0.0	6.0
IV	17470612	17470637	3	WBGene00008707	-	0.114	False	0.191594594595	3.0
III	12023625	12023659	2	WBGene00000273	+	0.392	False	0.517194863205	2.0
III	12025252	12025287	3	WBGene00000273	+	0.014	False	0.0382009237875	3.0
IV	10732840	10732891	5	WBGene00013857	-	0.0	True	0.0	5.0
X	10897918	10897944	2	WBGene00009812	-	0.029	False	0.0692891809909	2.0
V	725659	725689	2	WBGene00001564	-	0.048	False	0.0996695957821	2.0
II	13322076	13322114	9	WBGene00012990	-	0.0	True	0.0	9.0
II	13322158	13322189	2	WBGene00012990	-	1.0	False	1.0	2.0
II	13322228	13322278	15	WBGene00012990	-	0.0	True	0.0	15.0
III	10428536	10428582	2	WBGene00010845	-	0.232	False	0.335710961421	2.0
II	5664399	5664430	2	WBGene00016115	+	0.933	False	1.0	2.0
II	5664460	5664497	4	WBGene00016115	+	0.007	False	0.0214539559014	4.0
II	5664538	5664569	3	WBGene00016115	+	0.137	False	0.22234271978	3.0
II	5664789	5664831	3	WBGene00016115	+	0.137	False	0.22234271978	3.0
II	14777907	14777934	2	WBGene00013189	+	0.024	False	0.0595714285714	2.0
IV	16482855	16482892	5	WBGene00004357	-	0.005	False	0.016074829932	5.0
IV	16482967	16483000	2	WBGene00004357	-	1.0	False	1.0	2.0
IV	16483729	16483784	4	WBGene00004357	-	0.552	False	0.687962025316	3.0
IV	16483879	16483921	5	WBGene00004357	-	0.005	False	0.016074829932	5.0
III	9898885	9898936	2	WBGene00009594	-	0.024	False	0.0595714285714	2.0
I	7718883	7718928	6	WBGene00014349	-	0.117	False	0.195110091743	6.0
I	7279379	7279426	2	WBGene00014343	-	0.82	False	0.932912855079	2.0
III	5565085	5565157	6	WBGene00003371	+	0.002	True	0.00704321907601	5.0
III	5567007	5567038	3	WBGene00003371	+	0.301	False	0.414488927739	3.0
III	5567050	5567077	3	WBGene00003371	+	0.301	False	0.414488927739	3.0
III	5567292	5567329	6	WBGene00003371	+	0.0	True	0.0	6.0
