chrom	left	right	max_coverage	gene_id	strand	pval	past_fdr	padj	height
III	11091538	11091580	3	WBGene00012358	+	0.176	False	0.293510976533	3.0
V	9343271	9343301	3	WBGene00019466	-	0.01	False	0.0273777961889	3.0
V	9331342	9331384	6	WBGene00019464	+	0.0	True	0.0	6.0
V	9327263	9327300	3	WBGene00019465	-	0.04	False	0.0893108108108	3.0
V	9327385	9327422	4	WBGene00019465	-	0.0	True	0.0	4.0
II	6891831	6891863	3	WBGene00016632	-	0.295	False	0.447681974742	3.0
II	6891882	6891922	4	WBGene00016632	-	0.024	False	0.0585298892989	4.0
II	6891947	6891980	8	WBGene00016632	-	0.0	True	0.0	8.0
II	6888665	6888705	3	WBGene00016630	-	0.097	False	0.181555649958	3.0
II	6889483	6889507	2	WBGene00016630	-	0.845	False	1.0	2.0
II	6889537	6889563	3	WBGene00016630	-	0.097	False	0.181555649958	3.0
IV	8494739	8494768	2	WBGene00016182	-	0.206	False	0.334263196661	2.0
III	8267910	8267957	4	WBGene00017321	-	0.003	True	0.00945493562232	4.0
II	5756933	5756965	2	WBGene00017325	-	0.152	False	0.260318217155	2.0
III	475175	475225	4	WBGene00017328	+	0.01	False	0.0273777961889	4.0
III	475265	475309	7	WBGene00017328	+	0.0	True	0.0	7.0
IV	5361072	5361107	3	WBGene00018318	+	0.003	True	0.00945493562232	3.0
II	1490013	1490064	2	WBGene00019209	-	0.032	False	0.0745200845666	2.0
III	13204458	13204488	2	WBGene00001630	+	0.195	False	0.318919821826	2.0
III	6321301	6321332	5	WBGene00016980	-	0.001	True	0.0034368174727	5.0
III	6323177	6323219	2	WBGene00016980	-	0.937	False	1.0	2.0
III	6323636	6323706	5	WBGene00016980	-	0.166	False	0.280514957811	3.0
IV	3645505	3645547	2	WBGene00016987	-	0.151	False	0.258941100156	2.0
I	11076277	11076334	13	WBGene00001980	-	0.0	True	0.0	13.0
I	11094340	11094372	2	WBGene00001980	-	0.765	False	0.955743856333	2.0
I	11094380	11094423	4	WBGene00001980	-	0.003	True	0.00945493562232	4.0
III	5714327	5714378	8	WBGene00015143	+	0.0	True	0.0	8.0
III	5714383	5714428	5	WBGene00015143	+	0.0	True	0.0	5.0
X	1982768	1982797	2	WBGene00219700	-	0.654	False	0.849005303477	2.0
II	13584531	13584583	2	WBGene00013006	+	0.031	False	0.072523539823	2.0
II	13547821	13547856	2	WBGene00013002	-	0.15	False	0.2575604053	2.0
III	7145880	7145934	9	WBGene00003858	-	0.0	True	0.0	9.0
III	7146119	7146146	2	WBGene00003858	-	0.853	False	1.0	2.0
III	7146414	7146448	2	WBGene00003858	-	0.853	False	1.0	2.0
III	5690162	5690198	8	WBGene00015146	-	0.0	True	0.0	8.0
I	5421338	5421375	2	WBGene00017855	-	0.03	False	0.0706341289633	2.0
I	5431233	5431269	3	WBGene00017852	+	0.025	False	0.0605885588559	3.0
X	15573224	15573266	4	WBGene00001130	+	0.0	True	0.0	4.0
X	15573463	15573507	3	WBGene00001130	+	0.023	False	0.0565502232143	3.0
IV	8857130	8857162	4	WBGene00001132	+	0.001	True	0.0034368174727	4.0
IV	8860646	8860679	4	WBGene00001132	+	0.001	True	0.0034368174727	4.0
IV	8862038	8862072	4	WBGene00001132	+	0.001	True	0.0034368174727	4.0
IV	8862182	8862214	5	WBGene00001132	+	0.0	True	0.0	5.0
V	13126531	13126600	8	WBGene00001137	-	0.0	True	0.0	6.0
V	13126710	13126747	4	WBGene00001137	-	0.019	False	0.0478913043478	4.0
V	13127472	13127507	5	WBGene00001137	-	0.0	True	0.0	5.0
V	13129484	13129523	5	WBGene00001137	-	0.0	True	0.0	5.0
IV	12573405	12573441	3	WBGene00010673	+	0.04	False	0.0893108108108	3.0
IV	12574141	12574192	2	WBGene00010673	+	0.583	False	0.775885420862	2.0
IV	12577396	12577434	2	WBGene00010673	+	0.583	False	0.775885420862	2.0
IV	10126765	10126799	2	WBGene00010677	-	1.0	False	1.0	2.0
IV	10126856	10126892	10	WBGene00010677	-	0.0	True	0.0	10.0
IV	10126992	10127029	3	WBGene00010677	-	0.596	False	0.79016328987	3.0
IV	10127034	10127058	4	WBGene00010677	-	0.078	False	0.152470275067	4.0
IV	10127151	10127180	5	WBGene00010677	-	0.002	True	0.00653063241107	5.0
I	6719392	6719443	2	WBGene00020933	-	0.406	False	0.57853686934	2.0
III	7591384	7591412	2	WBGene00000846	+	0.126	False	0.223552751678	2.0
I	6746024	6746046	2	WBGene00020935	-	0.024	False	0.0585298892989	2.0
I	9953501	9953525	2	WBGene00011985	-	0.086	False	0.164985195936	2.0
I	9958798	9958828	5	WBGene00011986	-	0.0	True	0.0	5.0
IV	17457909	17457963	4	WBGene00008710	-	0.0	True	0.0	4.0
III	9470003	9470049	6	WBGene00000268	-	0.013	False	0.0345464414958	6.0
III	9470095	9470132	13	WBGene00000268	-	0.0	True	0.0	13.0
III	9470364	9470422	10	WBGene00000268	-	0.0	True	0.0	9.0
III	9485423	9485475	9	WBGene00000268	-	0.0	True	0.0	9.0
IV	8990269	8990306	2	WBGene00000266	+	0.044	False	0.0968351648352	2.0
X	17481277	17481323	4	WBGene00206419	+	0.034	False	0.0782402506964	4.0
II	13279981	13280007	2	WBGene00012988	-	0.147	False	0.253926555149	2.0
III	7278713	7278779	18	WBGene00194828	+	0.554	False	0.744638194021	18.0
II	14226462	14226513	3	WBGene00012983	-	0.009	False	0.0250340909091	3.0
X	410388	410430	2	WBGene00023117	+	0.763	False	0.954327592733	2.0
X	3994618	3994663	5	WBGene00023116	+	0.234	False	0.370775833134	5.0
IV	1960137	1960175	3	WBGene00018678	+	0.001	True	0.0034368174727	3.0
X	2891357	2891386	2	WBGene00015172	-	0.356	False	0.521223748339	2.0
III	5326798	5326839	3	WBGene00018672	+	0.005	False	0.0148851351351	3.0
III	5327560	5327602	2	WBGene00018672	+	0.177	False	0.294955370651	2.0
IV	10621781	10621813	2	WBGene00011182	-	0.07	False	0.140574293528	2.0
V	20667350	20667383	2	WBGene00012186	+	1.0	False	1.0	2.0
V	20667845	20667929	7	WBGene00012186	+	0.0	True	0.0	5.0
V	20668367	20668421	4	WBGene00012186	+	0.04	False	0.0893108108108	4.0
V	20671022	20671049	2	WBGene00012186	+	1.0	False	1.0	2.0
V	20671500	20671522	2	WBGene00012186	+	1.0	False	1.0	2.0
V	20673232	20673268	6	WBGene00012186	+	0.0	True	0.0	6.0
V	20674220	20674296	8	WBGene00012186	+	0.0	True	0.0	7.0
V	20675140	20675175	5	WBGene00012186	+	0.0	True	0.0	5.0
V	20675780	20675820	2	WBGene00012186	+	1.0	False	1.0	2.0
V	20678210	20678240	2	WBGene00012186	+	1.0	False	1.0	2.0
V	20678348	20678386	4	WBGene00012186	+	0.04	False	0.0893108108108	4.0
V	20678430	20678462	2	WBGene00012186	+	1.0	False	1.0	2.0
II	14062530	14062605	5	WBGene00012188	+	0.0	True	0.0	4.0
V	11616782	11616815	8	WBGene00003762	+	0.0	True	0.0	8.0
I	7283068	7283110	2	WBGene00009004	-	0.277	False	0.424360917942	2.0
IV	8727801	8727837	4	WBGene00009006	+	0.0	True	0.0	4.0
I	5514010	5514040	2	WBGene00019075	+	0.067	False	0.136037788018	2.0
V	18917967	18917998	2	WBGene00013585	+	0.185	False	0.30566625	2.0
III	13656357	13656388	3	WBGene00011729	+	0.052	False	0.11015	3.0
III	13656423	13656486	12	WBGene00011729	+	0.0	True	0.0	11.0
III	13656559	13656581	2	WBGene00011729	+	0.762	False	0.953798863636	2.0
III	13656586	13656613	2	WBGene00011729	+	0.762	False	0.953798863636	2.0
IV	10841187	10841212	2	WBGene00011720	-	0.036	False	0.0821277183293	2.0
IV	10864163	10864191	3	WBGene00011722	+	0.002	True	0.00653063241107	3.0
III	8333490	8333524	2	WBGene00022579	+	0.192	False	0.314948622487	2.0
V	3699634	3699674	4	WBGene00021078	+	0.221	False	0.353311320755	4.0
V	3701451	3701503	6	WBGene00021078	+	0.008	False	0.0225659411012	6.0
V	3701520	3701569	15	WBGene00021078	+	0.0	True	0.0	15.0
V	3701576	3701631	2	WBGene00021078	+	1.0	False	1.0	2.0
V	20267536	20267594	5	WBGene00013766	-	0.0	True	0.0	5.0
X	7480701	7480762	3	WBGene00003185	+	0.037	False	0.0837728674203	3.0
X	7480766	7480798	2	WBGene00003185	+	0.583	False	0.775885420862	2.0
I	8296806	8296848	2	WBGene00003183	+	0.047	False	0.101943879225	2.0
III	190550	190592	3	WBGene00006715	+	0.254	False	0.396009907997	3.0
III	190707	190750	6	WBGene00006715	+	0.0	True	0.0	6.0
III	7769171	7769200	2	WBGene00022794	-	0.073	False	0.145493667069	2.0
III	7766627	7766654	2	WBGene00022795	-	0.483	False	0.666697368421	2.0
III	7766952	7766986	2	WBGene00022795	-	0.483	False	0.666697368421	2.0
III	7767625	7767650	4	WBGene00022793	-	0.088	False	0.16809017341	4.0
III	7767736	7767778	11	WBGene00022793	-	0.0	True	0.0	11.0
III	7767821	7767843	2	WBGene00022793	-	0.999	False	1.0	2.0
III	7773760	7773792	2	WBGene00022791	+	0.116	False	0.209294021294	2.0
II	4590847	4590871	2	WBGene00006868	+	0.03	False	0.0706341289633	2.0
III	12235518	12235566	3	WBGene00001724	-	0.532	False	0.720784747847	3.0
III	12235614	12235642	5	WBGene00001724	-	0.005	False	0.0148851351351	5.0
III	12235660	12235686	3	WBGene00001724	-	0.532	False	0.720784747847	3.0
I	572345	572381	11	WBGene00001725	-	0.0	True	0.0	11.0
I	574591	574628	3	WBGene00001725	-	0.306	False	0.460777853725	3.0
I	718050	718092	2	WBGene00021211	-	0.037	False	0.0837728674203	2.0
I	3085025	3085058	2	WBGene00019698	-	0.075	False	0.148272509722	2.0
I	3071361	3071401	2	WBGene00019697	-	0.258	False	0.400827926657	2.0
I	3071411	3071436	3	WBGene00019697	-	0.008	False	0.0225659411012	3.0
I	5549203	5549226	2	WBGene00019693	-	0.544	False	0.733584166497	2.0
X	4921648	4921690	2	WBGene00003986	-	0.127	False	0.225085277554	2.0
I	12923271	12923299	2	WBGene00003989	+	1.0	False	1.0	2.0
I	12923333	12923394	7	WBGene00003989	+	0.0	True	0.0	7.0
V	6395575	6395604	2	WBGene00001581	-	0.125	False	0.22213632697	2.0
V	6395692	6395724	4	WBGene00001581	-	0.0	True	0.0	4.0
I	9743586	9743624	2	WBGene00001582	+	0.949	False	1.0	2.0
I	9743958	9744022	8	WBGene00001582	+	0.0	True	0.0	8.0
I	9744043	9744071	3	WBGene00001582	+	0.173	False	0.29019213198	3.0
V	20784355	20784382	2	WBGene00001851	+	0.871	False	1.0	2.0
V	20784555	20784602	3	WBGene00001851	+	0.099	False	0.184151702786	3.0
V	20784751	20784792	2	WBGene00001851	+	0.871	False	1.0	2.0
V	20784898	20784927	3	WBGene00001851	+	0.099	False	0.184151702786	3.0
V	20784996	20785030	3	WBGene00001851	+	0.099	False	0.184151702786	3.0
IV	7646321	7646363	2	WBGene00001584	-	0.127	False	0.225085277554	2.0
V	4754311	4754344	4	WBGene00001855	+	0.002	True	0.00653063241107	4.0
III	2355313	2355356	2	WBGene00001589	+	0.074	False	0.146690461908	2.0
III	2361954	2361981	2	WBGene00001589	+	0.074	False	0.146690461908	2.0
II	6384531	6384557	3	WBGene00019061	+	0.004	False	0.0122219140083	3.0
X	14743702	14743737	2	WBGene00050939	-	0.872	False	1.0	2.0
I	5263261	5263307	6	WBGene00002583	+	0.0	True	0.0	6.0
I	4181824	4181874	3	WBGene00020031	+	0.001	True	0.0034368174727	3.0
I	4151100	4151141	2	WBGene00020032	-	0.168	False	0.283387442573	2.0
I	4169027	4169076	9	WBGene00020035	-	0.0	True	0.0	8.0
I	4172623	4172650	3	WBGene00020036	-	0.68	False	0.874172340012	3.0
I	4172768	4172824	11	WBGene00020036	-	0.0	True	0.0	11.0
I	4172838	4172866	2	WBGene00020036	-	1.0	False	1.0	2.0
IV	7730513	7730547	2	WBGene00016844	+	0.096	False	0.180194262993	2.0
II	6954815	6954857	4	WBGene00000459	+	0.013	False	0.0345464414958	4.0
II	6954990	6955026	2	WBGene00000459	+	0.946	False	1.0	2.0
II	6955029	6955062	2	WBGene00000459	+	0.946	False	1.0	2.0
II	6955235	6955270	2	WBGene00000459	+	0.946	False	1.0	2.0
X	1488008	1488039	2	WBGene00000988	+	0.057	False	0.118463207547	2.0
V	7973318	7973351	2	WBGene00002632	-	0.107	False	0.196107321131	2.0
II	3345296	3345336	8	WBGene00017460	-	0.0	True	0.0	8.0
X	13765655	13765698	4	WBGene00010117	-	0.007	False	0.0200359462971	4.0
X	13765961	13765992	2	WBGene00010117	-	0.905	False	1.0	2.0
X	13767884	13767911	2	WBGene00010117	-	0.905	False	1.0	2.0
IV	13250680	13250720	2	WBGene00010440	-	0.129	False	0.227713942308	2.0
II	8582989	8583030	2	WBGene00000187	+	0.41	False	0.582854377285	2.0
II	10108425	10108469	3	WBGene00014169	-	0.004	False	0.0122219140083	3.0
IV	7982537	7982579	7	WBGene00000183	+	0.01	False	0.0273777961889	7.0
IV	7982680	7982707	2	WBGene00000183	+	1.0	False	1.0	2.0
IV	7983518	7983571	13	WBGene00000183	+	0.0	True	0.0	13.0
IV	7983632	7983698	10	WBGene00000183	+	0.0	True	0.0	9.0
III	5716981	5717024	8	WBGene00000182	+	0.0	True	0.0	8.0
III	5717036	5717077	3	WBGene00000182	+	0.998	False	1.0	3.0
III	5717082	5717131	8	WBGene00000182	+	0.0	True	0.0	8.0
III	5717135	5717168	3	WBGene00000182	+	0.998	False	1.0	3.0
III	5717257	5717293	6	WBGene00000182	+	0.013	False	0.0345464414958	6.0
III	5717497	5717520	3	WBGene00000182	+	0.998	False	1.0	3.0
III	12992615	12992666	8	WBGene00000672	-	0.0	True	0.0	8.0
III	12993561	12993590	2	WBGene00000672	-	0.991	False	1.0	2.0
III	12993625	12993656	2	WBGene00000672	-	0.991	False	1.0	2.0
III	5106855	5106897	2	WBGene00018802	+	0.027	False	0.0646298442593	2.0
V	8126718	8126770	3	WBGene00005006	-	0.004	False	0.0122219140083	3.0
I	9070442	9070465	2	WBGene00011531	-	0.517	False	0.70334561548	2.0
I	9075022	9075052	2	WBGene00011531	-	0.517	False	0.70334561548	2.0
V	15394127	15394161	3	WBGene00011538	-	0.0	True	0.0	3.0
I	4759816	4759858	2	WBGene00015698	-	0.988	False	1.0	2.0
I	4759881	4759931	6	WBGene00015698	-	0.0	True	0.0	6.0
I	4759937	4759986	5	WBGene00015698	-	0.0	True	0.0	5.0
IV	16482853	16482895	11	WBGene00004357	-	0.0	True	0.0	11.0
IV	16482950	16483003	12	WBGene00004357	-	0.0	True	0.0	12.0
IV	16483539	16483589	4	WBGene00004357	-	0.91	False	1.0	4.0
IV	16483591	16483643	7	WBGene00004357	-	0.068	False	0.137603184323	6.0
IV	16483731	16483785	8	WBGene00004357	-	0.359	False	0.524918362832	5.0
IV	16483881	16483922	9	WBGene00004357	-	0.0	True	0.0	9.0
I	7718880	7718928	12	WBGene00014349	-	0.001	True	0.0034368174727	12.0
I	7279371	7279427	2	WBGene00014343	-	0.738	False	0.929744948532	2.0
III	5971595	5971620	2	WBGene00003375	-	0.966	False	1.0	2.0
III	5971669	5971706	6	WBGene00003375	-	0.0	True	0.0	6.0
III	5565094	5565149	10	WBGene00003371	+	0.0	True	0.0	10.0
III	5566735	5566777	2	WBGene00003371	+	1.0	False	1.0	2.0
III	5566811	5566866	4	WBGene00003371	+	0.836	False	1.0	4.0
III	5567007	5567089	19	WBGene00003371	+	0.0	True	0.0	11.0
III	5567228	5567328	19	WBGene00003371	+	0.0	True	0.0	14.0
X	17455804	17455886	30	WBGene00003370	-	0.0	True	0.0	25.0
III	3392568	3392592	2	WBGene00003372	-	0.287	False	0.437248271093	2.0
V	1042707	1042738	3	WBGene00015344	-	0.221	False	0.353311320755	3.0
V	1042775	1042813	4	WBGene00015344	-	0.014	False	0.0367166666667	4.0
V	1042814	1042839	4	WBGene00015344	-	0.014	False	0.0367166666667	4.0
V	1042880	1042941	9	WBGene00015344	-	0.0	True	0.0	6.0
V	1044764	1044793	2	WBGene00015344	-	0.984	False	1.0	2.0
I	8316000	8316034	6	WBGene00009921	-	0.0	True	0.0	6.0
IV	14093895	14093935	4	WBGene00009926	+	0.017	False	0.0435983701979	4.0
IV	14096441	14096485	11	WBGene00009926	+	0.0	True	0.0	11.0
IV	14082909	14082953	3	WBGene00009924	+	0.161	False	0.273253466872	3.0
IV	14083401	14083438	6	WBGene00009924	+	0.0	True	0.0	6.0
IV	13095379	13095424	7	WBGene00008035	+	0.0	True	0.0	7.0
IV	13080900	13080926	2	WBGene00008032	+	0.043	False	0.0950776179324	2.0
V	12226829	12226883	4	WBGene00003515	-	0.001	True	0.0034368174727	4.0
V	12230892	12230946	7	WBGene00003515	-	0.0	True	0.0	7.0
X	12470750	12470778	2	WBGene00003514	+	0.4	False	0.571342122325	2.0
X	12475001	12475037	3	WBGene00003514	+	0.005	False	0.0148851351351	3.0
I	4230795	4230835	2	WBGene00003516	+	0.084	False	0.161853061224	2.0
II	7003305	7003348	2	WBGene00022966	+	0.83	False	1.0	2.0
V	7416209	7416255	4	WBGene00045276	+	0.0	True	0.0	4.0
IV	7082098	7082146	4	WBGene00021543	+	0.065	False	0.132587962963	4.0
IV	7082148	7082190	2	WBGene00021543	+	0.999	False	1.0	2.0
IV	7082212	7082257	4	WBGene00021543	+	0.065	False	0.132587962963	4.0
I	9108296	9108330	6	WBGene00012376	-	0.0	True	0.0	6.0
II	7200232	7200306	4	WBGene00045095	+	0.999	False	1.0	3.0
II	7200309	7200353	4	WBGene00045095	+	0.681	False	0.875117441182	4.0
II	7171840	7171891	4	WBGene00045091	+	0.155	False	0.264428239546	4.0
II	7171964	7171997	2	WBGene00045091	+	1.0	False	1.0	2.0
X	9952725	9952758	2	WBGene00007653	-	0.051	False	0.108448841699	2.0
IV	6552602	6552628	4	WBGene00016610	-	0.02	False	0.0501061410159	4.0
IV	6552673	6552700	2	WBGene00016610	-	0.982	False	1.0	2.0
IV	6552742	6552780	3	WBGene00016610	-	0.258	False	0.400827926657	3.0
IV	6552810	6552877	7	WBGene00016610	-	0.0	True	0.0	6.0
I	7350332	7350369	3	WBGene00002136	-	0.002	True	0.00653063241107	3.0
IV	11675489	11675517	2	WBGene00002130	+	0.102	False	0.188564475524	2.0
I	9605756	9605847	17	WBGene00014424	+	0.01	False	0.0273777961889	14.0
III	6590532	6590574	4	WBGene00198998	+	0.366	False	0.532913417052	4.0
MtDNA	12181	12234	5	WBGene00010967	+	0.056	False	0.116862646037	5.0
MtDNA	12319	12349	3	WBGene00010967	+	0.969	False	1.0	3.0
MtDNA	12738	12766	4	WBGene00010967	+	0.361	False	0.527375994695	4.0
MtDNA	12938	12969	5	WBGene00010967	+	0.056	False	0.116862646037	5.0
MtDNA	13015	13060	5	WBGene00010967	+	0.056	False	0.116862646037	5.0
MtDNA	13132	13184	6	WBGene00010967	+	0.003	True	0.00945493562232	6.0
MtDNA	3728	3777	8	WBGene00010961	+	0.0	True	0.0	8.0
MtDNA	3923	3953	2	WBGene00010961	+	1.0	False	1.0	2.0
MtDNA	4116	4161	2	WBGene00010961	+	1.0	False	1.0	2.0
MtDNA	4198	4241	4	WBGene00010961	+	0.33	False	0.489885444744	4.0
MtDNA	5677	5702	3	WBGene00010962	+	0.964	False	1.0	3.0
MtDNA	5781	5814	3	WBGene00010962	+	0.964	False	1.0	3.0
MtDNA	6055	6079	3	WBGene00010962	+	0.964	False	1.0	3.0
MtDNA	6317	6374	12	WBGene00010962	+	0.0	True	0.0	12.0
I	1238093	1238125	4	WBGene00021685	+	0.0	True	0.0	4.0
I	96565	96590	3	WBGene00021681	-	0.004	False	0.0122219140083	3.0
I	87557	87592	5	WBGene00021683	+	0.0	True	0.0	5.0
I	90615	90642	2	WBGene00021683	+	0.542	False	0.731633578431	2.0
II	4940298	4940326	3	WBGene00022760	+	0.013	False	0.0345464414958	3.0
V	14351916	14351955	2	WBGene00013025	+	1.0	False	1.0	2.0
V	14351985	14352045	8	WBGene00013025	+	0.004	False	0.0122219140083	7.0
V	14352455	14352492	10	WBGene00013025	+	0.0	True	0.0	10.0
V	14353389	14353412	2	WBGene00013025	+	1.0	False	1.0	2.0
V	14354046	14354089	6	WBGene00013025	+	0.034	False	0.0782402506964	6.0
V	14354152	14354195	19	WBGene00013025	+	0.0	True	0.0	19.0
V	14354213	14354264	20	WBGene00013025	+	0.0	True	0.0	20.0
III	7859406	7859432	2	WBGene00044324	+	0.611	False	0.805686153232	2.0
III	7859443	7859471	2	WBGene00044324	+	0.611	False	0.805686153232	2.0
III	5943756	5943794	7	WBGene00006727	+	0.0	True	0.0	7.0
I	3925482	3925508	2	WBGene00020629	-	0.916	False	1.0	2.0
I	3925539	3925582	2	WBGene00020629	-	0.916	False	1.0	2.0
I	3925673	3925713	5	WBGene00020629	-	0.0	True	0.0	5.0
I	3925769	3925811	2	WBGene00020629	-	0.916	False	1.0	2.0
IV	8114811	8114837	2	WBGene00021536	+	0.614	False	0.807708200637	2.0
III	6124205	6124247	2	WBGene00021534	-	0.531	False	0.719724979491	2.0
III	6124424	6124476	3	WBGene00021534	-	0.531	False	0.719724979491	2.0
III	6124589	6124625	2	WBGene00021534	-	0.531	False	0.719724979491	2.0
IV	9925062	9925111	5	WBGene00001113	-	0.0	True	0.0	5.0
IV	9926617	9926673	3	WBGene00001113	-	0.102	False	0.188564475524	3.0
III	8675553	8675625	7	WBGene00001443	-	0.001	True	0.0034368174727	6.0
III	8675626	8675658	6	WBGene00001443	-	0.001	True	0.0034368174727	6.0
III	8675705	8675738	2	WBGene00001443	-	1.0	False	1.0	2.0
III	8675848	8675878	3	WBGene00001443	-	0.764	False	0.954855521936	3.0
III	8675883	8675905	2	WBGene00001443	-	1.0	False	1.0	2.0
III	8675905	8675962	13	WBGene00001443	-	0.0	True	0.0	13.0
III	8675975	8675998	2	WBGene00001443	-	1.0	False	1.0	2.0
III	8676065	8676098	3	WBGene00001443	-	0.764	False	0.954855521936	3.0
III	8683023	8683050	2	WBGene00001443	-	1.0	False	1.0	2.0
V	2683232	2683263	3	WBGene00020952	+	0.0	True	0.0	3.0
II	6787741	6787789	4	WBGene00020481	+	0.006	False	0.0175460176991	4.0
II	6787831	6787874	7	WBGene00020481	+	0.0	True	0.0	7.0
II	6788210	6788238	4	WBGene00020481	+	0.006	False	0.0175460176991	4.0
V	6707206	6707235	4	WBGene00020950	-	0.013	False	0.0345464414958	4.0
V	6708251	6708308	4	WBGene00020950	-	0.013	False	0.0345464414958	4.0
V	6709640	6709671	3	WBGene00020951	-	0.019	False	0.0478913043478	3.0
III	9106836	9106887	3	WBGene00000863	-	0.285	False	0.434903024706	2.0
III	9106999	9107025	2	WBGene00000863	-	0.285	False	0.434903024706	2.0
V	15397043	15397085	6	WBGene00000868	+	0.001	True	0.0034368174727	6.0
V	15397160	15397242	6	WBGene00000868	+	0.027	False	0.0646298442593	5.0
V	15397293	15397316	2	WBGene00000868	+	0.993	False	1.0	2.0
I	8022731	8022769	10	WBGene00000869	-	0.0	True	0.0	10.0
I	8023065	8023099	5	WBGene00000869	-	0.01	False	0.0273777961889	5.0
I	8023151	8023192	3	WBGene00000869	-	0.71	False	0.90325120308	3.0
V	13883773	13883809	3	WBGene00011930	+	0.006	False	0.0175460176991	3.0
I	9618347	9618373	2	WBGene00003036	-	0.095	False	0.178570819113	2.0
II	15268265	15268293	2	WBGene00007064	+	0.082	False	0.15869341142	2.0
II	10521843	10521865	2	WBGene00010321	-	0.073	False	0.145493667069	2.0
IV	10414592	10414618	3	WBGene00008733	-	0.191	False	0.313619627329	3.0
IV	10414630	10414678	10	WBGene00008733	-	0.0	True	0.0	10.0
V	11645317	11645341	3	WBGene00000249	+	0.005	False	0.0148851351351	3.0
IV	13106747	13106777	7	WBGene00023421	+	0.0	True	0.0	7.0
IV	5661487	5661514	2	WBGene00000247	-	0.101	False	0.187029700196	2.0
II	7313340	7313369	3	WBGene00018474	+	0.039	False	0.0875215619694	3.0
V	20498098	20498129	6	WBGene00012615	-	0.0	True	0.0	6.0
III	11008882	11008922	2	WBGene00012964	+	0.212	False	0.342067382812	2.0
II	9746830	9746876	5	WBGene00003785	+	0.002	True	0.00653063241107	5.0
II	9750273	9750328	13	WBGene00003785	+	0.0	True	0.0	13.0
II	9750338	9750383	4	WBGene00003785	+	0.033	False	0.076311056683	4.0
IV	2802336	2802413	10	WBGene00023179	+	0.023	False	0.0565502232143	10.0
III	1604744	1604779	3	WBGene00023171	-	0.451	False	0.629362119932	3.0
II	1520086	1520128	2	WBGene00023177	+	0.684	False	0.878289489023	2.0
III	5446388	5446434	4	WBGene00018612	+	0.0	True	0.0	4.0
III	5448242	5448300	19	WBGene00018613	-	0.0	True	0.0	19.0
III	5464198	5464224	3	WBGene00018610	+	0.086	False	0.164985195936	3.0
III	5464262	5464314	7	WBGene00018610	+	0.0	True	0.0	7.0
III	13087686	13087725	2	WBGene00004164	-	0.698	False	0.892451538015	2.0
III	13093901	13093929	2	WBGene00004164	-	0.698	False	0.892451538015	2.0
II	12209326	12209350	2	WBGene00004167	-	0.968	False	1.0	2.0
II	12209416	12209442	4	WBGene00004167	-	0.01	False	0.0273777961889	4.0
II	12209486	12209524	2	WBGene00004167	-	0.968	False	1.0	2.0
